providerNumber,wageIndex
391660,00.8411
391664,00.8411
391665,00.8411
391666,00.9534
391667,00.8541
391668,01.0871
391669,00.8541
391670,00.8411
391671,00.9309
391673,00.7894
391674,00.8411
391675,00.8541
391676,00.7894
391680,00.8541
391681,00.7894
391684,01.0871
391685,00.8411
391687,00.8751
391688,01.0871
391689,01.0871
391691,01.0112
391692,00.9309
391693,01.0112
391695,01.0871
391696,00.9936
391697,00.8411
391698,00.9785
391699,00.9534
391700,01.0871
391701,00.8541
391702,00.8411
391703,00.8411
391704,01.1482
391705,00.8411
391706,00.8411
391707,00.8411
391709,01.0871
391710,00.8411
391711,01.0871
391713,00.8541
391714,00.9309
391715,00.8411
391716,01.0871
391718,00.8411
391719,00.9309
391721,00.9134
391722,01.0871
391723,01.0871
391724,00.8411
391725,00.8411
391726,00.8411
391727,00.8411
391728,00.8411
391729,00.7894
391730,01.0871
391731,00.8411
391732,00.9309
391733,00.9309
391734,00.8411
391735,00.9134
391736,00.8411
391737,00.8069
391739,00.7894
391740,00.8541
391741,01.0871
391745,00.9309
391746,01.0871
391747,01.0871
391748,00.9534
391749,01.0871
391750,01.0871
391751,01.0871
391752,01.0112
391754,00.8411
391755,01.0871
391756,00.8069
391758,00.7894
392024,00.8411
392027,01.0871
392031,00.8257
392036,00.8411
392037,00.7894
392039,00.9309
392044,00.8411
392045,00.8411
392046,01.0871
392047,00.9086
392048,01.0211
392050,01.0871
393025,01.0211
393026,00.9843
393027,00.8411
393030,00.8541
393031,00.9309
393035,00.9534
393036,00.8541
393037,00.9476
393038,01.0871
393039,00.9936
393040,01.0112
393045,00.8411
393047,00.9086
393053,00.9309
393056,00.9309
393302,00.8411
393303,01.0871
393307,01.0871
394001,01.0307
394004,00.9086
394012,00.8541
394014,00.9843
394016,00.7894
394020,00.9437
394023,01.0871
394026,00.8411
394034,01.0307
394051,00.9309
394052,00.9843
394054,00.7894
394055,00.9234
394524,00.9915
394570,00.8411
394573,00.8411
394575,00.8411
394576,00.8411
394602,00.8411
394608,00.8411
394623,00.8411
394635,01.0871
394645,01.0112
394647,00.9915
394669,00.8541
394670,00.7894
394678,00.7894
394679,01.0871
394680,00.8411
394681,01.0112
394682,00.9534
394683,01.0871
397012,01.0871
397436,01.0871
397509,00.7993
398020,01.0871
398082,00.8411
398083,01.0871
398084,01.0871
398085,01.1482
398086,00.8541
398087,00.8411
398088,00.8411
398089,00.8411
398090,01.0871
398091,01.0871
398092,00.8541
398093,00.8541
398095,00.8411
398096,01.0871
398097,00.7894
398098,00.8411
398099,00.8411
398100,01.0871
398101,00.7894
398102,00.9309
398104,01.0871
398106,01.0871
398109,01.0871
398137,01.0112
398138,00.9309
398139,01.0871
398140,00.9534
398141,00.7894
398142,00.7894
398143,01.0871
398144,00.8751
398145,01.0871
398146,00.8411
398147,00.7894
398148,00.8411
398149,00.7894
398150,00.8411
398151,00.7894
398152,01.0871
398153,01.0871
398154,01.0871
398155,00.9785
398156,00.7894
398157,00.8541
398158,00.8751
398159,00.9309
398160,00.9534
398161,00.7894
398162,01.0871
398163,00.9309
398164,00.8411
398165,01.0871
398166,00.7894
398167,00.8751
398168,00.7894
398169,00.9534
398170,00.7894
398171,00.8411
398172,01.0871
398173,00.9936
398174,01.0871
398175,00.8069
398176,01.0871
398177,00.9936
398178,00.7894
398179,00.8411
398180,01.0871
398181,01.0871
398182,00.8411
398183,00.9534
398184,01.0871
398185,01.0871
398186,00.9534
398187,01.0871
398188,00.9309
398189,01.0871
398190,00.7894
398191,01.0871
398192,00.8541
398193,00.9461
398194,01.0871
398195,01.0871
398197,00.9309
398198,00.8411
398200,00.9534
398201,01.0871
398202,01.0871
398203,00.7894
398204,01.0871
398210,01.0871
398211,00.9534
40S110,00.3846
40S128,00.4141
40S130,00.3860
40T014,00.3711
40T016,00.4141
40T021,00.4232
400001,00.4141
400003,00.3846
400004,00.4141
400005,00.4141
400006,00.4141
400007,00.4141
400009,00.3821
400010,00.3711
400011,00.4141
400012,00.4141
400013,00.4141
400014,00.3711
400015,00.4141
400016,00.4141
400018,00.4141
400019,00.4141
400021,00.4232
400022,00.3846
400026,00.3711
400032,00.4141
400044,00.3846
400048,00.3821
400061,00.4141
400079,00.3711
400087,00.3882
400098,00.4141
400102,00.4141
400103,00.3711
400104,00.4141
400105,00.4141
400106,00.4141
400109,00.4141
400110,00.3846
400111,00.3711
400112,00.4141
400113,00.3846
400114,00.4141
400115,00.4141
400117,00.3882
400118,00.4141
400120,00.4141
400121,00.4141
400122,00.4141
400123,00.3711
400124,00.4141
400125,00.4141
400126,00.4232
400127,00.4141
400128,00.4141
400130,00.3860
400131,00.4141
400132,00.4141
400133,00.4141
400134,00.4141
401500,00.3846
401503,00.4141
401504,00.4141
401509,00.4141
401510,00.4141
401512,00.4141
401516,00.3711
401520,00.4232
401521,00.4141
401527,00.4141
401529,00.4141
401530,00.3846
401533,00.3711
401534,00.4141
401538,00.4141
401540,00.4141
401543,00.4141
401546,00.4141
401547,00.4141
401548,00.3846
401549,00.3711
401551,00.3711
401552,00.4141
401553,00.3846
401554,00.3711
401555,00.4141
401558,00.4141
401560,00.4141
401561,00.3711
401562,00.4141
401563,00.4141
401564,00.4141
401565,00.4141
401566,00.4141
401567,00.4232
403025,00.4141
403026,00.4141
403301,00.4141
404004,00.4141
404005,00.4141
404007,00.4232
404602,00.4141
404616,00.4141
404617,00.4141
404618,00.4141
407033,00.3711
407034,00.4141
41S004,01.0445
41S005,01.0445
41S006,01.0445
41S007,01.0445
41S011,01.0445
41T005,01.0445
41T006,01.0445
41T007,01.0445
41T009,01.0445
410001,01.0445
410004,01.0445
410005,01.0445
410006,01.0445
410007,01.0445
410008,01.0445
410009,01.1322
410010,01.2200
410011,01.0445
410012,01.0445
410013,01.0445
411500,01.3545
411502,01.3545
411503,01.3545
411505,01.3545
411506,01.3545
411508,01.3545
411510,01.3545
411511,01.3545
413025,01.0445
414000,01.0445
42S002,00.9422
42S004,00.8778
42S018,00.8382
42S027,00.8889
42S030,00.8168
42S036,00.9422
42S048,00.8382
42S054,00.8048
42S057,00.8048
42S067,00.8048
42S068,00.8088
42S071,00.8048
42S078,00.8889
42S079,00.8778
42S082,00.8690
42S083,00.8536
42S085,00.8336
42S086,00.8382
42T023,00.8889
42T030,00.8168
42T036,00.9422
42T067,00.8048
42T068,00.8088
42T070,00.8092
42T078,00.8889
42T079,00.8778
42T082,00.8690
42T083,00.8536
42T085,00.8336
42T087,00.8778
42T091,00.8048
420002,00.9422
420004,00.8778
420005,00.8048
420007,00.8889
420009,00.8284
420010,00.9298
420011,00.8889
420015,00.8889
420016,00.8048
420018,00.8557
420019,00.9422
420020,00.8778
420023,00.8889
420026,00.8557
420027,00.8889
420030,00.8778
420033,00.8889
420036,00.9422
420037,00.8889
420038,00.8048
420039,00.8406
420043,00.8172
420048,00.8382
420049,00.8336
420051,00.8048
420053,00.8223
420055,00.8048
420057,00.8048
420062,00.8048
420065,00.8778
420066,00.8048
420067,00.8048
420068,00.8778
420069,00.8048
420070,00.8223
420071,00.8889
420072,00.8048
420073,00.8382
420078,00.8889
420079,00.8778
420080,00.8048
420082,00.8690
420083,00.8889
420085,00.8336
420086,00.8382
420087,00.8778
420089,00.8778
420091,00.8048
420098,00.8098
420101,00.8059
420102,00.8889
420103,00.8889
420104,00.8778
420105,00.8336
420106,00.8382
420107,00.8048
420108,00.8406
420109,00.8048
421545,00.8382
421546,00.8778
421548,00.8382
421558,00.8889
421586,00.8690
421587,00.8406
421588,00.8382
421590,00.8048
421592,00.8048
421593,00.8048
421594,00.8048
421595,00.8690
421596,00.8382
421597,00.8690
421599,00.8048
421601,00.8048
421602,00.8778
421603,00.8382
421605,00.8048
421606,00.8336
421608,00.8382
421609,00.8382
421611,00.8889
421612,00.8778
421613,00.8382
421614,00.8889
421615,00.8690
421616,00.8048
421617,00.8778
422004,00.8536
422005,00.8778
422007,00.8048
422008,00.8889
423025,00.8382
423028,00.9422
423029,00.8889
423031,00.8536
423032,00.8048
424005,00.8382
424006,00.8778
424008,00.8382
424010,00.8889
424011,00.8889
424014,00.9422
424601,00.8406
424602,00.8406
424615,00.8889
43S014,01.0000
43S016,01.0000
43S077,01.0000
43T016,01.0000
43T027,01.0000
43T077,01.0000
43U005,01.0000
43U008,01.0000
43U012,01.0000
43U013,01.0000
43U014,01.0000
43U064,01.0000
430005,01.0000
430008,01.0000
430012,01.0000
430013,01.0000
430014,01.0000
430015,01.0000
430016,01.0000
430027,01.0000
430048,01.0000
430077,01.0000
430081,01.4448
430082,01.0000
430083,01.4448
430084,01.4448
430089,01.0000
430090,01.0000
430091,01.0000
430092,01.0000
430093,01.0000
430095,01.0000
430096,01.0000
430097,01.0000
431501,01.0000
431502,01.0000
431503,01.0000
431504,01.0000
431505,01.0000
431506,01.0000
431507,01.0000
431508,01.0000
431509,01.0000
431512,01.0000
431513,01.0000
431515,01.0000
431516,01.0000
432002,01.0000
433300,01.0000
434003,01.0000
437081,01.0000
44S003,00.8799
44S006,00.8799
44S011,00.7175
44S012,00.7101
44S016,00.7101
44S018,00.7101
44S020,00.7101
44S030,00.7101
44S031,00.7101
44S033,00.7175
44S034,00.7175
44S039,00.8799
44S040,00.7101
44S049,00.8713
44S050,00.7101
44S052,00.7101
44S058,00.7101
44S059,00.7101
44S063,00.7101
44S068,00.7101
44S082,00.8799
44S120,00.7175
44S132,00.7101
44S144,00.8142
44S151,00.7101
44S156,00.8519
44S159,00.8713
44S161,00.8799
44S173,00.7175
44S183,00.8713
44S185,00.8120
44S187,00.7101
44S192,00.7101
44S193,00.8799
44S200,00.8799
44S231,00.8799
44T003,00.8799
44T006,00.8799
44T009,00.7101
44T026,00.8799
44T035,00.7312
44T039,00.8799
44T046,00.8799
44T050,00.7101
44T057,00.7101
44T058,00.7101
44T059,00.7101
44T067,00.7101
44T120,00.7175
44T125,00.7175
44T133,00.8799
44T150,00.8799
44T151,00.7101
44T152,00.8713
44T156,00.8519
44T162,00.8519
44T175,00.7101
44T183,00.8713
44T187,00.7101
44T193,00.8799
44T197,00.8799
44T200,00.8799
44T231,00.8799
44U007,00.8162
44U010,00.7101
44U016,00.8087
44U020,00.7101
44U032,00.7101
44U033,00.7970
44U040,00.7101
44U047,00.8281
44U056,00.7101
44U060,00.8281
44U064,00.8519
44U070,00.8052
44U109,00.8013
44U132,00.7101
44U148,00.8253
44U151,00.7101
44U168,00.8713
44U186,00.8799
44U187,00.7101
44U200,00.8799
440001,00.7101
440002,00.8421
440003,00.8799
440006,00.8799
440007,00.7305
440008,00.7265
440009,00.7101
440010,00.7101
440011,00.7850
440012,00.7364
440015,00.7175
440016,00.7174
440017,00.7364
440018,00.7101
440020,00.8577
440025,00.7101
440029,00.8799
440030,00.7101
440031,00.7175
440032,00.7101
440033,00.7965
440034,00.7175
440035,00.8577
440039,00.8799
440040,00.7101
440046,00.8799
440048,00.8713
440049,00.8713
440050,00.7101
440051,00.7125
440053,00.8799
440056,00.7175
440057,00.7101
440058,00.8331
440059,00.8577
440060,00.7275
440061,00.7167
440063,00.8463
440064,00.8519
440065,00.8799
440067,00.7175
440068,00.8331
440070,00.7101
440072,00.7101
440073,00.8799
440081,00.7101
440082,00.8799
440083,00.7965
440084,00.7101
440091,00.8519
440102,00.7101
440104,00.8519
440109,00.7101
440110,00.7175
440111,00.8799
440120,00.7175
440125,00.7175
440130,00.7965
440131,00.8713
440132,00.7101
440133,00.8799
440137,00.8577
440144,00.8577
440147,00.8713
440148,00.7101
440150,00.8799
440151,00.8577
440152,00.8713
440153,00.7101
440156,00.8519
440159,00.8713
440161,00.8799
440168,00.8713
440173,00.7175
440174,00.7785
440175,00.8165
440176,00.7116
440180,00.7175
440181,00.7576
440182,00.7174
440183,00.8713
440184,00.7101
440185,00.8331
440187,00.8577
440189,00.8421
440192,00.8577
440193,00.8799
440194,00.8799
440197,00.8799
440200,00.8799
440218,00.8799
440227,00.8799
440228,00.8713
440231,00.8799
440234,00.8713
440235,00.7101
441533,00.8519
441578,00.7101
441598,00.8799
441599,00.7101
441600,00.8519
442006,00.8799
442007,00.8519
442010,00.8713
442011,00.8799
442014,00.8713
442015,00.7175
443025,00.8519
443027,00.7116
443029,00.8713
443031,00.8713
443033,00.7101
443303,00.7175
444001,00.8713
444002,00.8519
444003,00.7175
444004,00.8713
444007,00.8799
444008,00.7576
444010,00.7586
444014,00.8799
444022,00.7101
444025,00.8713
444026,00.8519
444027,00.7116
444504,00.7101
444507,00.7101
444521,00.9778
444526,00.7101
444527,00.8799
444529,00.9778
444530,00.7175
444603,00.8799
444606,00.7101
444626,00.7101
444645,00.8799
444647,00.8713
444648,00.8519
444649,00.8799
447500,00.7101
447565,00.7586
447574,00.7101
45S002,00.8106
45S015,00.9736
45S033,00.8760
45S035,00.9754
45S039,00.9681
45S042,00.8993
45S046,00.9170
45S054,00.9701
45S058,00.8538
45S064,00.9681
45S080,00.8106
45S087,00.9681
45S099,00.8106
45S119,00.8224
45S130,00.8538
45S147,00.8725
45S165,00.8538
45S200,00.8803
45S203,00.9592
45S271,00.9592
45S289,00.9754
45S324,00.8421
45S330,00.9754
45S346,00.8878
45S352,00.9736
45S358,00.9754
45S379,00.9736
45S388,00.8538
45S400,00.8203
45S403,00.9736
45S424,00.9754
45S462,00.9736
45S465,00.8106
45S469,00.8421
45S508,00.8106
45S518,00.8878
45S537,00.9736
45S571,00.8106
45S584,00.8106
45S587,00.8106
45S639,00.9681
45S644,00.9754
45S653,00.8106
45S670,00.9754
45S690,00.8244
45S694,00.8106
45S697,00.8538
45S747,00.8164
45S766,00.9736
45S771,00.9736
45S788,00.9170
45S869,00.8224
45T007,00.8106
45T011,00.8491
45T015,00.9736
45T029,00.8106
45T032,00.8270
45T033,00.8760
45T035,00.9754
45T046,00.9170
45T058,00.8538
45T059,00.8538
45T068,00.9754
45T072,00.9754
45T079,00.9736
45T080,00.8106
45T092,00.8106
45T097,00.9754
45T099,00.7974
45T101,00.8993
45T104,00.8538
45T107,00.8106
45T119,00.8224
45T132,00.8969
45T137,00.9681
45T147,00.8725
45T165,00.8538
45T176,00.8224
45T184,00.9754
45T193,00.9754
45T196,00.8106
45T209,00.8154
45T211,00.8106
45T213,00.8538
45T214,00.8106
45T222,00.9754
45T229,00.8247
45T231,00.8154
45T236,00.8414
45T271,00.9592
45T299,00.8491
45T324,00.8421
45T346,00.8878
45T347,00.8513
45T352,00.9736
45T358,00.9754
45T378,00.9999
45T379,00.9736
45T388,00.8538
45T403,00.9736
45T424,00.9754
45T431,00.9417
45T447,00.8106
45T462,00.9736
45T484,00.8106
45T508,00.8106
45T518,00.8878
45T563,00.9681
45T571,00.8106
45T587,00.8106
45T617,00.9754
45T630,00.9754
45T638,00.9754
45T643,00.8106
45T644,00.9754
45T646,00.8106
45T647,00.9736
45T651,00.9736
45T659,00.9754
45T661,00.8969
45T668,00.8106
45T669,00.9736
45T670,00.9754
45T672,00.9681
45T675,00.9681
45T688,00.9736
45T697,00.8538
45T702,00.8106
45T716,01.0049
45T718,00.9417
45T747,00.8164
45T766,00.9736
45T775,00.9754
45T788,00.9170
45T809,00.9417
45T811,00.8224
45T862,00.9754
45T869,00.8224
45U055,00.8106
45U085,00.8106
45U090,00.8106
45U144,00.8106
45U154,00.8106
45U155,00.8106
45U187,00.8106
45U210,00.8106
45U241,00.8106
45U253,00.8106
45U348,00.8993
45U351,00.8106
45U369,00.8106
45U370,00.8106
45U399,00.8106
45U400,00.8106
45U411,00.8106
45U451,00.9592
45U489,00.8106
45U497,00.8106
45U498,00.8106
45U539,00.8106
45U565,00.8106
45U573,00.8106
45U578,00.8106
45U584,00.8106
45U586,00.8106
45U604,00.8106
45U641,00.8106
45U658,00.8106
45U694,00.8106
45U698,00.8106
45U755,00.8106
45U770,00.8106
45Z329,00.8106
45Z353,00.8106
45Z361,00.8106
45Z379,00.9701
45Z380,00.8106
45Z381,00.8106
45Z382,00.8106
450002,00.8106
450005,00.8878
450007,00.8538
450010,00.8643
450011,00.8106
450015,00.9736
450018,00.9754
450021,00.9736
450023,00.8106
450024,00.8106
450028,00.8760
450029,00.8840
450032,00.8106
450033,00.8760
450034,00.9754
450035,00.9754
450037,00.8106
450039,00.9736
450040,00.8597
450042,00.9510
450044,00.9736
450046,00.9170
450051,00.9736
450054,00.9701
450055,00.8138
450056,00.9417
450058,00.8538
450064,00.9736
450068,00.9754
450072,00.9754
450076,00.9754
450078,00.8106
450079,00.9736
450080,00.8106
450082,00.8296
450083,00.8244
450085,00.8106
450087,00.9736
450090,00.8810
450092,00.8106
450097,00.9754
450099,00.8106
450101,00.9510
450102,00.8244
450104,00.8538
450107,00.8566
450108,00.8538
450119,00.8760
450124,00.9417
450128,00.8224
450130,00.8538
450132,00.8969
450133,00.8969
450135,00.9736
450137,00.9736
450143,00.9417
450144,00.8969
450147,00.8725
450148,00.9736
450152,00.9701
450154,00.8106
450155,00.8106
450162,00.8597
450163,00.8267
450165,00.8538
450176,00.8224
450184,00.9754
450187,00.8106
450188,00.8106
450192,00.9592
450193,00.9754
450194,00.8106
450196,00.9736
450200,00.8803
450203,00.9592
450209,00.8597
450210,00.8291
450211,00.8106
450213,00.9250
450214,00.8106
450219,00.8106
450222,00.9754
450229,00.8247
450231,00.8154
450235,00.8106
450236,00.8414
450237,00.9250
450241,00.8106
450243,00.8106
450253,00.9754
450271,00.9592
450272,00.9417
450280,00.9736
450289,00.9754
450292,00.9736
450299,00.8491
450306,00.8247
450324,00.9736
450330,00.9754
450340,00.8106
450346,00.9754
450347,00.9754
450348,00.8106
450351,00.9592
450352,00.9736
450358,00.9754
450369,00.8106
450370,00.9754
450372,00.9736
450373,00.8106
450379,00.9736
450388,00.8538
450389,00.8244
450395,00.8106
450399,00.8106
450400,00.8491
450403,00.9736
450411,00.8106
450419,00.9736
450422,00.9736
450424,00.9754
450431,00.9417
450447,00.9736
450451,00.9592
450460,00.8210
450462,00.9736
450465,00.9754
450469,00.9736
450475,00.8106
450484,00.8106
450488,00.8106
450489,00.8106
450497,00.8106
450498,00.8106
450508,00.8106
450518,00.8878
450537,00.9736
450539,00.8205
450558,00.8247
450563,00.9736
450565,00.8656
450571,00.8106
450573,00.8548
450578,00.8106
450580,00.8106
450584,00.8106
450586,00.8106
450587,00.8106
450591,00.9754
450596,00.9592
450597,00.8240
450604,00.8538
450605,00.9170
450610,00.9754
450617,00.9754
450634,00.9736
450638,00.9754
450639,00.9736
450641,00.8680
450643,00.8106
450644,00.9754
450647,00.9736
450651,00.9736
450653,00.8918
450654,00.8106
450656,00.8106
450658,00.8106
450659,00.9754
450661,00.8969
450662,00.8760
450668,00.8106
450669,00.9736
450670,00.9754
450672,00.9736
450674,00.9754
450675,00.9736
450677,00.9736
450678,00.9736
450684,00.9754
450686,00.8597
450688,00.9736
450690,00.8244
450694,00.8106
450697,00.8538
450698,00.8106
450702,00.8106
450709,00.9754
450711,00.8760
450713,00.9417
450716,00.9754
450718,00.9417
450723,00.9736
450730,00.9736
450742,00.9736
450743,00.9736
450746,00.8106
450747,00.8244
450749,00.8106
450755,00.8106
450766,00.9736
450770,00.9417
450771,00.9736
450774,00.9754
450775,00.9754
450779,00.9736
450780,00.8538
450788,00.9170
450796,00.8154
450797,00.9754
450801,00.8803
450803,00.9754
450804,00.9754
450808,00.9417
450809,00.9417
450820,00.9754
450822,00.9736
450825,00.8224
450827,00.8643
450828,00.8106
450831,00.9754
450832,00.9754
450833,00.9736
450834,00.8491
450840,00.9736
450844,00.9754
450845,00.8566
450847,00.9754
450848,00.9754
450851,00.9736
450853,00.9736
450855,00.8760
450856,00.8538
450860,00.9754
450862,00.9754
450864,00.8244
450865,00.9417
450867,00.9417
450869,00.8224
450871,00.9417
450872,00.9736
450874,00.9736
450875,00.8154
450876,00.8597
450877,00.8106
450880,00.9736
450883,00.9736
450884,00.8106
450885,00.9736
450888,00.9736
450889,00.9736
450890,00.9736
450891,00.9736
450893,00.9736
450894,00.9736
450895,00.8803
451515,00.9417
451642,00.9736
451651,00.8538
451663,00.8154
451707,00.8106
451743,00.9736
451758,00.9736
451774,00.8597
451783,00.9736
452015,00.9736
452016,00.8538
452018,00.9681
452019,00.9681
452022,00.9736
452023,00.9754
452028,00.9681
452031,00.8106
452032,00.9754
452034,00.9417
452035,00.8106
452038,00.9417
452039,00.9754
452041,00.8421
452044,00.9736
452046,00.9754
452051,00.8244
452055,00.9754
452056,00.8725
452057,00.9754
452059,00.8538
452060,00.8154
452062,00.9417
452067,00.9736
452073,00.8538
452074,00.9754
452075,00.9754
452080,00.9754
452086,00.9170
452088,00.9681
452090,00.8538
452092,00.9170
452094,00.8725
452095,00.8224
452096,00.8106
452097,00.9736
452100,00.9736
452101,00.8760
452105,00.9701
452106,00.8672
452107,00.9754
452108,00.9736
452110,00.9681
452111,00.9736
452112,00.9754
452114,00.9754
452118,00.9754
453025,00.9754
453029,00.9754
453031,00.8538
453035,00.8538
453036,00.9736
453040,00.9681
453041,00.9681
453042,00.9681
453048,00.8878
453052,00.9754
453053,00.8803
453054,00.8643
453056,00.8244
453059,00.9754
453065,00.8803
453072,00.8244
453086,00.8106
453092,00.8760
453096,00.8154
453300,00.9681
453301,00.9170
453302,00.9736
453304,00.9754
453306,00.8597
453308,00.9736
453310,00.9417
453313,00.8106
453314,00.9736
453315,00.8538
453316,00.9736
454000,00.8106
454006,00.9736
454009,00.8106
454011,00.8538
454012,00.9681
454014,00.8106
454018,00.8643
454026,00.9754
454029,00.9417
454050,00.9736
454060,00.8538
454064,00.8106
454065,00.9736
454069,00.9417
454076,00.9754
454083,00.9754
454084,00.9417
454088,00.8760
454094,00.9736
454100,00.8106
454101,00.8205
454103,00.9754
454104,00.9736
454107,00.9754
454108,00.9754
454109,00.8106
454110,00.8927
454111,00.9417
454114,00.9701
454117,00.8106
454118,00.9754
454119,00.9736
454121,00.9417
454122,00.8247
454123,00.8106
454124,00.9681
454125,00.8491
454126,00.9736
454127,00.9417
454128,00.9681
454129,00.9417
454130,00.9736
454131,00.9754
454132,00.8538
454134,00.9736
454135,00.9754
454136,00.9754
454137,00.9417
454138,00.9736
454139,00.9754
454141,00.8760
454143,00.8106
454144,00.9754
454510,00.8106
454522,00.8106
454546,00.9754
454620,00.9754
454632,00.9754
454645,00.9754
454769,00.9754
454819,00.8106
454860,00.8760
454863,00.8106
454866,00.8224
454867,00.8760
454872,00.9754
454907,00.9754
454908,00.9417
454909,00.9754
454916,00.8538
454923,00.9417
454924,00.9754
454931,00.9754
454932,00.9736
457047,00.8643
46B051,00.9326
46S001,00.9255
46S003,00.9693
46S004,00.9095
46S006,00.9693
46S009,00.9693
46S013,00.9440
46S015,00.8822
46S021,00.9434
46S041,00.9095
46S042,00.9095
46S047,00.9693
46S051,00.9693
46T001,00.9255
46T003,00.9693
46T004,00.9095
46T005,00.9095
46T009,00.9693
46T010,00.9693
46T021,00.9434
46T041,00.9095
46T047,00.9693
46T051,00.9693
46U007,00.8738
46U011,00.8738
46U026,00.8738
46U030,00.8738
46Z308,00.8738
460001,00.9527
460003,00.9693
460004,00.9527
460005,00.9527
460006,00.9693
460007,00.8738
460009,00.9693
460010,00.9693
460011,00.8738
460013,00.9527
460014,00.9693
460015,00.9095
460017,00.9527
460019,00.8738
460021,00.9434
460023,00.9527
460026,00.9255
460030,00.8738
460039,00.9527
460041,00.9527
460042,00.9527
460043,00.9527
460044,00.9693
460047,00.9693
460049,00.9693
460051,00.9693
460052,00.9527
460054,00.8822
460057,00.9527
460058,00.9693
460060,00.9693
460061,00.9095
461500,00.9693
461501,00.9434
461503,00.9693
461504,00.8822
461510,00.8738
461511,00.9693
461512,00.9693
461514,00.9095
461516,00.9693
461517,00.9693
461518,00.8738
461519,00.9693
461521,00.8738
461522,00.9434
461524,00.9095
461526,00.9255
461527,00.9693
461528,00.9693
461529,00.9693
461530,00.8738
461531,00.9255
461534,00.9434
461535,00.9095
461536,00.9693
461537,00.9693
461538,00.9693
461540,00.9693
461541,00.9095
461542,00.9693
461543,00.9434
461544,00.8738
461545,00.9255
461547,00.9434
461548,00.9693
461549,00.9255
461550,00.8822
461552,00.9693
461553,00.8822
461554,00.9693
461556,00.9095
461557,00.8738
461560,00.8738
461562,00.9255
461563,00.9693
461564,00.9693
461566,00.9693
461567,00.9693
461568,00.9255
461571,00.8822
461572,00.9255
461573,00.9255
461574,00.9095
461576,00.9693
461578,00.9095
461579,00.9693
461581,00.9095
461582,00.9095
461583,00.9095
461584,00.9434
461585,00.9095
461586,00.9693
461587,00.9693
461588,00.9255
461589,00.9434
461590,00.9255
461591,00.9693
461592,00.9255
461593,00.9255
461594,00.9095
461595,00.9693
461596,00.9434
461597,00.8822
461598,00.9255
461599,00.9693
461600,00.9693
461601,00.9095
462004,00.9693
462005,00.9326
463025,00.9693
463027,00.9157
463301,00.9693
464009,00.9693
464012,00.9693
464013,00.9693
464014,00.9326
464015,00.9693
464505,00.9693
467250,00.9095
467251,00.9255
467257,00.9693
467312,00.9693
467313,00.9693
467314,00.9095
467315,00.9693
467316,00.9095
467317,00.9693
467318,00.9693
467319,00.9693
467320,00.9095
467321,00.9095
467322,00.9095
467323,00.9255
467324,00.9434
467325,00.9693
467326,00.9255
467327,00.9434
467329,00.9693
467330,00.9693
467331,00.9255
467332,00.9693
467333,00.9095
467334,00.9693
467335,00.9693
467336,00.9693
467337,00.9095
467338,00.8738
467339,00.9693
47S003,01.1574
47S018,00.9825
47T003,01.0175
470001,01.0474
470003,01.0175
470005,00.9825
470011,01.0219
470012,01.0560
470024,01.0175
471500,01.0175
471501,00.9825
471502,00.9825
471503,00.9825
471504,00.9825
471505,00.9825
471506,00.9825
471507,00.9825
471508,00.9825
471509,00.9825
471510,00.9825
474001,01.0219
477009,00.9825
477014,00.9825
477018,00.9825
49S002,00.7575
49S005,00.8886
49S007,00.8852
49S009,00.9097
49S018,00.9462
49S020,00.9065
49S021,00.8499
49S024,00.8411
49S032,00.9065
49S042,00.8295
49S043,00.9998
49S044,00.8852
49S045,00.9998
49S050,00.9998
49S057,00.8852
49S059,00.9065
49S063,00.9998
49S067,00.9065
49S073,00.9998
49S075,00.7575
49S097,00.7575
49S112,00.9065
49S118,00.9065
49S122,00.9998
49S126,00.7575
49S141,00.9998
49T001,00.7575
49T005,00.8886
49T007,00.8852
49T012,00.7575
49T017,00.8852
49T018,00.9462
49T021,00.8499
49T024,00.8411
49T032,00.9065
49T038,00.7575
49T048,00.8411
49T050,00.9998
49T057,00.8852
49T066,00.8852
49T075,00.7575
49T107,00.9998
49T112,00.9065
49T118,00.9065
49T122,00.9998
49U126,00.7575
490001,00.7575
490002,00.7575
490004,00.8969
490005,00.9998
490007,00.8852
490009,00.9097
490011,00.8852
490013,00.8361
490017,00.8852
490018,00.8969
490019,00.9998
490020,00.9065
490021,00.8969
490022,00.9998
490023,00.9998
490024,00.8411
490032,00.9065
490033,00.9998
490037,00.9142
490038,00.7575
490040,00.9998
490041,00.8852
490042,00.8295
490043,00.9998
490044,00.8852
490045,00.9998
490046,00.8852
490048,00.8411
490050,00.9998
490052,00.8852
490053,00.7575
490057,00.8852
490059,00.9065
490060,00.7575
490063,00.9998
490066,00.9065
490067,00.9065
490069,00.9065
490075,00.8310
490077,00.9097
490079,00.7575
490084,00.9065
490088,00.8499
490089,00.8411
490090,00.9065
490092,00.7575
490093,00.8852
490094,00.9065
490097,00.9065
490098,00.7575
490101,00.9998
490104,00.9065
490106,00.9300
490107,00.9998
490110,00.8498
490111,00.7575
490112,00.9065
490113,00.9998
490114,00.7575
490115,00.7575
490116,00.7575
490117,00.7575
490118,00.9065
490119,00.8852
490120,00.8852
490122,00.9998
490126,00.8310
490127,00.7575
490130,00.8852
490134,00.7575
490135,00.8411
490136,00.9065
